mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,36.48820400238037,12.148284912109363,13.598799705505368
mps-uncap,0.9,37.19562530517578,11.553196907043457,11.74207925796509
mps-uncap,1.0,36.98468208312988,10.833058357238768,12.766110897064209
mps-uncap,0.5,32.33394384384155,11.997513771057129,14.25031661987304
mps-uncap,0.6,33.60426902770996,12.18347549438477,14.443159103393553
mps-uncap,0.7,34.244701862335205,12.502019405364994,13.828854560852054
mps-uncap,0.1,47.59997844696045,12.561626434326167,15.598497390747086
mps-uncap,0.2,38.1592321395874,11.935019493103036,13.198165893554686
mps-uncap,0.3,37.002434730529785,12.108621597290032,13.633081912994385
mps-uncap,0.4,28.820562362670902,12.527780532836914,14.021883010864258
