mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,20.62082290649414,3.770589828491211,6.598711013793945
mps-uncap,0.9,20.737648010253906,3.7436485290527344,6.990194320678711
mps-uncap,1.0,21.176576614379883,6.066083908081055,8.311033248901367
mps-uncap,0.5,20.74575424194336,3.7267208099365234,6.500005722045898
mps-uncap,0.6,20.6758975982666,3.7958621978759766,6.507158279418945
mps-uncap,0.7,20.900249481201172,3.781557083129883,6.523609161376953
mps-uncap,0.1,20.430803298950195,3.9331912994384766,7.246732711791992
mps-uncap,0.2,20.393848419189453,4.192113876342773,6.500482559204102
mps-uncap,0.3,20.80702781677246,3.8383007049560547,6.513357162475586
mps-uncap,0.4,20.796537399291992,3.843545913696289,6.463289260864258
