mode,load,0_vgg13-16,1_vgg13-16,2_vgg13-16,3_vgg13-16
mig,0.1,27.04017162322998,27.163805961608887,27.321863174438477,53.41432571411133
mig,0.2,27.171506881713867,27.264156341552734,27.322397232055664,53.494744300842285
mig,0.3,27.061243057250977,27.228176593780518,27.285540103912354,53.471832275390625
mig,0.4,27.207984924316406,27.35879898071289,27.397918701171875,53.607778549194336
mig,0.5,27.524430751800537,27.707500457763672,27.72012710571289,54.17933464050293
mig,0.6,27.702503204345703,27.79533863067627,27.838799953460693,54.55931901931763
mig,0.7,27.94428825378418,28.04647445678711,28.144643306732178,55.103936195373535
mig,0.8,28.043670654296875,28.107848167419434,28.248810768127438,55.25862693786621
mig,0.9,28.289341926574707,28.44684600830078,28.520259857177734,55.78085899353027
mig,1.0,28.48067283630371,28.56546640396118,28.649437427520752,56.03446960449219
