mode,load,0_vgg13-16,1_vgg13-16,2_vgg13-16,3_vgg13-16
mig,0.1,23.67458343505851,24.47656154632566,21.58126831054687,44.59981918334962
mig,0.2,55.867493152618415,38.54912519454965,33.11507225036594,61.71218395233153
mig,0.3,48.81935119628912,50.82192420959474,41.579079627990915,73.75768661499039
mig,0.4,48.61248016357421,54.49069023132318,55.45177459716796,105.81050395965578
mig,0.5,89.97869253158568,174.73776817321777,73.16342830657962,164.64463472366333
mig,0.6,108.88493537902832,93.22278261184684,145.13845205306995,269.6258211135862
mig,0.7,175.20392656326294,187.24067211150953,128.18739891052235,256.6818046569824
mig,0.8,209.85092639923099,244.13719177246094,206.8041801452634,346.25375747680584
mig,0.9,286.6168308258056,411.996202468872,288.7495636940004,722.3865604400631
mig,1.0,588.3052825927736,925.4913067817687,1164.9466753005981,4205.693006515503
