mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,99.40505027770996,30.358076095581055,23.528099060058594
mps-uncap,0.9,96.00090980529785,35.059452056884766,23.138999938964844
mps-uncap,1.0,100.43501853942871,31.630992889404297,22.60565757751465
mps-uncap,0.5,96.00520133972168,22.426843643188477,21.977901458740234
mps-uncap,0.6,92.0555591583252,28.532028198242188,21.908044815063477
mps-uncap,0.7,93.07408332824707,33.19144248962402,22.363901138305664
mps-uncap,0.1,36.768198013305664,21.214008331298828,20.37787437438965
mps-uncap,0.2,68.86816024780273,21.368741989135742,20.65587043762207
mps-uncap,0.3,60.036420822143555,21.412134170532227,20.92289924621582
mps-uncap,0.4,90.07430076599121,28.821706771850586,21.351099014282227
