mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,90.5764102935791,19.455671310424805,20.74885368347168
mps-uncap,0.9,87.12453842163086,21.286678314208984,21.29497528076172
mps-uncap,1.0,96.60487174987793,21.549463272094727,21.44646644592285
mps-uncap,0.5,60.91909408569335,16.845703125,19.837260246276855
mps-uncap,0.6,77.69761085510254,18.088340759277344,19.986581802368164
mps-uncap,0.7,82.72576332092285,19.217610359191895,20.388460159301758
mps-uncap,0.1,26.742267608642578,8.212900161743164,17.727041244506836
mps-uncap,0.2,34.963393211364746,11.58719062805176,18.047022819519043
mps-uncap,0.3,33.77175331115723,15.393328666687019,18.28598976135254
mps-uncap,0.4,37.57507801055913,16.342878341674805,19.11945343017578
