mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,561.1567497253418,125.52785873413086,253.1723976135254
mps-uncap,0.9,691.004753112793,287.2445583343506,386.167049407959
mps-uncap,1.0,3650.1901149749756,282.3920249938965,1474.029779434204
mps-uncap,0.5,160.16173362731934,56.65230751037598,88.75131607055664
mps-uncap,0.6,226.52363777160645,80.60789108276367,134.99140739440918
mps-uncap,0.7,222.94855117797852,91.49575233459473,156.83770179748535
mps-uncap,0.1,41.25714302062988,31.05902671813965,49.102783203125
mps-uncap,0.2,68.90702247619629,28.033018112182617,58.84051322937012
mps-uncap,0.3,71.86269760131836,31.554222106933594,66.13516807556152
mps-uncap,0.4,90.1327133178711,46.17595672607422,82.42464065551758
