mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,97.14783668518066,22.776639461517348,21.84272527694702
mps-uncap,0.9,92.86279678344727,30.206313133239735,22.14832782745361
mps-uncap,1.0,98.68659973144531,27.120697498321512,22.104501724243164
mps-uncap,0.5,88.71549606323242,20.540833473205566,21.109580993652344
mps-uncap,0.6,86.16899967193604,23.145484924316406,21.512033939361572
mps-uncap,0.7,89.5381498336792,25.058867931365977,21.675195693969727
mps-uncap,0.1,36.69351100921631,18.012151718139652,20.065705776214593
mps-uncap,0.2,58.7336802482605,18.344593048095703,19.951953887939453
mps-uncap,0.3,57.952861785888665,18.537170886993408,20.276212692260742
mps-uncap,0.4,79.35199260711674,19.385051727294915,20.80345630645752
