mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,0.06270408630371094,0.05984306335449219,15.832781791687012
mps-uncap,0.9,42.59300231933594,8.552312850952148,45.38750648498535
mps-uncap,1.0,570.8783864974976,32.386064529418945,532.4153900146484
mps-uncap,0.5,0.05936622619628906,0.049591064453125,0.06186962127685547
mps-uncap,0.6,0.058650970458984375,0.04744529724121094,3.580331802368164
mps-uncap,0.7,0.060558319091796875,0.04863739013671875,10.318517684936523
mps-uncap,0.1,0.06079673767089844,0.06020069122314453,0.06282329559326172
mps-uncap,0.2,0.060439109802246094,0.05602836608886719,0.05745887756347656
mps-uncap,0.3,0.06020069122314453,0.05459785461425781,0.05435943603515625
mps-uncap,0.4,0.059604644775390625,0.05269050598144531,0.05435943603515625
