mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,12.368202209472656,2.758502960205078,17.419099807739258
mps-uncap,0.9,12.328386306762695,2.747058868408203,17.44842529296875
mps-uncap,1.0,12.448310852050781,2.7587413787841797,17.594099044799805
mps-uncap,0.5,12.235641479492188,2.7167797088623047,17.396926879882812
mps-uncap,0.6,12.122631072998047,2.789735794067383,17.38452911376953
mps-uncap,0.7,12.21776008605957,2.7437210083007812,17.40288734436035
mps-uncap,0.1,12.180805206298828,2.853870391845703,17.375707626342773
mps-uncap,0.2,12.210607528686523,2.7387142181396484,17.31085777282715
mps-uncap,0.3,12.218475341796875,2.7697086334228516,17.31562614440918
mps-uncap,0.4,12.132406234741211,2.8624534606933594,17.376422882080078
