mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_vgg16-32
mps-uncap,0.8,455.91161727905245,94.93224620819093,190.17642974853555
mps-uncap,0.9,552.8976917266845,216.70441150665258,322.92582988739
mps-uncap,1.0,3480.009019374847,226.87121629714963,1321.359205245971
mps-uncap,0.5,126.81131362915035,38.77979516983032,68.32780838012697
mps-uncap,0.6,193.76768112182614,50.31695365905763,100.08076190948468
mps-uncap,0.7,180.29798030853252,68.16708564758302,113.71400833129883
mps-uncap,0.1,40.3148365020752,18.58953952789309,34.361875057220445
mps-uncap,0.2,58.776092529296875,18.505172729492184,38.319120407104705
mps-uncap,0.3,59.77122783660888,23.780009746551517,45.092868804931676
mps-uncap,0.4,79.42000389099125,27.211880683898883,61.053194999694824
