mode,load,0_densenet161-8,1_resnet101-16,2_vgg13-4
mps-uncap,0.8,34.661054611206055,24.19288158416748,5.259037017822266
mps-uncap,0.9,38.49215507507324,24.756503105163574,5.624818801879884
mps-uncap,1.0,40.27390480041504,25.471115112304688,5.9795379638671875
mps-uncap,0.5,24.928712844848633,17.95635223388672,4.443788528442384
mps-uncap,0.6,26.750874519348145,20.010948181152344,4.631757736206055
mps-uncap,0.7,29.350423812866214,22.017884254455566,4.8972368240356445
mps-uncap,0.1,24.08137321472168,13.441824913024904,2.939796447753907
mps-uncap,0.2,24.689674377441406,14.630556106567383,3.536081314086914
mps-uncap,0.3,24.283170700073242,15.760183334350586,3.8863182067871103
mps-uncap,0.4,24.440145492553714,16.78791046142578,4.200887680053711
