mode,load,0_densenet161-8,1_resnet101-16,2_vgg13-4
mps-uncap,0.8,166.52536392211914,117.93184280395508,47.69587516784668
mps-uncap,0.9,322.1302032470703,266.4611339569092,91.15219116210938
mps-uncap,1.0,2937.4685287475586,623.5911846160889,388.3650302886963
mps-uncap,0.5,66.14804267883301,41.869401931762695,12.778997421264648
mps-uncap,0.6,46.20718955993652,44.1133975982666,19.04916763305664
mps-uncap,0.7,92.68999099731445,95.6428050994873,31.33678436279297
mps-uncap,0.1,19.486188888549805,9.356498718261719,3.1709671020507812
mps-uncap,0.2,26.76987648010254,16.468524932861328,5.827426910400391
mps-uncap,0.3,30.865192413330078,24.717330932617188,12.11857795715332
mps-uncap,0.4,52.20508575439453,35.40754318237305,14.94288444519043
