mode,load,0_densenet161-8,1_resnet101-16,2_vgg13-4
mps-uncap,0.8,29.65092658996582,23.826122283935547,5.287408828735352
mps-uncap,0.9,47.998905181884766,34.47568416595459,8.437156677246094
mps-uncap,1.0,595.1308012008667,119.22144889831543,64.58926200866699
mps-uncap,0.5,18.599748611450195,14.580726623535156,3.286600112915039
mps-uncap,0.6,20.484328269958496,15.94400405883789,3.6439895629882812
mps-uncap,0.7,22.37701416015625,17.855405807495117,4.10008430480957
mps-uncap,0.1,23.560285568237305,12.733101844787598,2.6459693908691406
mps-uncap,0.2,23.352622985839844,12.726545333862305,2.628326416015625
mps-uncap,0.3,21.78502082824707,13.395547866821289,2.6388168334960938
mps-uncap,0.4,18.6922550201416,13.946294784545898,2.7017593383789062
