mode,load,0_densenet161-8,1_resnet101-16,2_vgg13-4
mps-uncap,0.8,165.34841489697595,509.4372174705114,622.9069049350487
mps-uncap,0.9,195.77159695498747,545.9201290615728,695.8699071508763
mps-uncap,1.0,216.59294036380922,624.4995574796852,774.7337934292956
mps-uncap,0.5,111.40002280733734,305.24541206748154,379.3019731993355
mps-uncap,0.6,131.04856354092226,360.1824326797607,461.9849284399547
mps-uncap,0.7,147.87840290484095,408.6514275730167,538.3394634309867
mps-uncap,0.1,24.05628908765862,61.43748648471305,80.50544710261941
mps-uncap,0.2,45.82717514575473,121.27781195369738,160.6425711460979
mps-uncap,0.3,62.5069502900315,184.35874111518945,235.37212137473742
mps-uncap,0.4,88.84249014613275,257.22270777954475,309.7719279948896
