mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,190.1397705078125,76.59810781478882,132.99153089523324
mps-uncap,0.9,313.3336877822884,74.92704868316645,229.8021483421324
mps-uncap,1.0,2559.2512226104736,1454.1055202484147,2941.5172958374023
mps-uncap,0.5,71.14314556121833,21.483952999115,42.185311317443855
mps-uncap,0.6,106.25439405441283,30.910916328430183,49.95236396789549
mps-uncap,0.7,205.46220541000403,47.71311759948727,75.7832789421081
mps-uncap,0.1,34.4315767288208,11.121959686279297,17.566118240356438
mps-uncap,0.2,48.16632270812986,12.189006805419904,23.068904876708984
mps-uncap,0.3,54.53499794006348,13.935470581054732,26.611070632934577
mps-uncap,0.4,69.13165807724,19.2476987838745,35.069546699523926
