mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,78.31048965454102,12.737274169921875,14.82076644897461
mps-uncap,0.9,91.28913879394531,13.323068618774414,14.924764633178711
mps-uncap,1.0,89.99145030975342,13.885736465454102,15.639948844909668
mps-uncap,0.5,43.86448860168457,11.136579513549806,13.301229476928711
mps-uncap,0.6,54.724764823913574,11.719679832458496,13.80455493927002
mps-uncap,0.7,73.0898380279541,12.368559837341309,14.468836784362793
mps-uncap,0.1,31.11281394958496,3.1943798065185547,11.368036270141603
mps-uncap,0.2,33.45775604248047,7.561397552490234,12.535810470581055
mps-uncap,0.3,34.02421474456788,8.957481384277346,12.640571594238281
mps-uncap,0.4,35.57348251342773,10.860919952392578,12.928915023803711
