mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,0.05817413330078125,0.38254261016845703,10.046958923339844
mps-uncap,0.9,0.6103515625,4.446983337402344,16.89016819000244
mps-uncap,1.0,1091.2485122680664,420.55773735046387,715.2993679046631
mps-uncap,0.5,0.05650520324707031,0.04601478576660156,0.04863739013671875
mps-uncap,0.6,0.057220458984375,0.0457763671875,0.06103515625
mps-uncap,0.7,0.05698204040527344,0.04661083221435547,5.074620246887207
mps-uncap,0.1,0.059604644775390625,0.05793571472167969,0.05936622619628906
mps-uncap,0.2,0.06365776062011719,0.054836273193359375,0.0591278076171875
mps-uncap,0.3,0.06401538848876953,0.04863739013671875,0.05364418029785156
mps-uncap,0.4,0.05984306335449219,0.050067901611328125,0.0514984130859375
