mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,0.013113021850585938,0.008106231689453125,0.010013580322265625
mps-uncap,0.9,0.013828277587890625,0.010013580322265625,0.011682510375976562
mps-uncap,1.0,0.02384185791015625,0.011205673217773438,0.012159347534179688
mps-uncap,0.5,0.013589859008789062,0.010728836059570312,0.010728836059570312
mps-uncap,0.6,0.0133514404296875,0.0095367431640625,0.010251998901367188
mps-uncap,0.7,0.013828277587890625,0.009298324584960938,0.010728836059570312
mps-uncap,0.1,0.02193450927734375,0.019073486328125,0.0209808349609375
mps-uncap,0.2,0.02574920654296875,0.011205673217773438,0.01430511474609375
mps-uncap,0.3,0.019311904907226562,0.010728836059570312,0.011920928955078125
mps-uncap,0.4,0.014543533325195312,0.011920928955078125,0.012159347534179688
