mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,91.61567687988281,14.510393142700195,16.368865966796875
mps-uncap,0.9,98.11615943908691,14.728307723999023,16.05987548828125
mps-uncap,1.0,93.49489212036133,17.667770385742188,18.721818923950195
mps-uncap,0.5,72.64089584350586,14.066219329833984,15.458822250366211
mps-uncap,0.6,85.95943450927734,14.147758483886719,15.77138900756836
mps-uncap,0.7,87.9056453704834,14.571189880371094,16.025543212890625
mps-uncap,0.1,35.84480285644531,12.838125228881836,14.226913452148438
mps-uncap,0.2,48.53248596191406,13.811111450195312,13.915538787841797
mps-uncap,0.3,54.36849594116211,13.816356658935547,14.138221740722656
mps-uncap,0.4,71.38586044311523,13.94963264465332,15.255928039550781
