mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,104.52485084533691,31.235575675964355,59.84225273132322
mps-uncap,0.9,190.9810066223145,43.54999065399171,100.46229362487793
mps-uncap,1.0,1650.9863615036015,1188.6456489562993,2420.568037033082
mps-uncap,0.5,48.720860481262214,11.971235275268555,24.041414260864254
mps-uncap,0.6,64.35165405273438,16.66560173034668,30.56645393371582
mps-uncap,0.7,80.80565929412842,24.00450706481934,44.10676956176758
mps-uncap,0.1,31.172323226928714,3.4806013107299822,12.573623657226562
mps-uncap,0.2,36.06820106506348,8.071184158325195,15.496969223022461
mps-uncap,0.3,35.51542758941651,9.40990447998047,17.909574508666996
mps-uncap,0.4,39.46869373321532,11.389017105102539,21.970653533935543
