mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32
mig,0.1,10.811519622802741,9.432649612426758
mig,0.2,17.152690887451172,14.10825252532959
mig,0.3,19.690370559692386,17.02713966369629
mig,0.4,23.79324436187745,18.094301223754883
mig,0.5,29.70771789550782,21.56376838684082
mig,0.6,34.63869094848633,24.02477264404297
mig,0.7,65.289068222046,32.80825614929199
mig,0.8,95.54541110992432,45.45392990112305
mig,0.9,530.7003021240234,67.61670112609863
mig,1.0,3379.1807174682617,138.47434520721436
