mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32
mig,0.1,11.220693588256836,9.934663772583008
mig,0.2,11.234283447265625,9.903430938720703
mig,0.3,11.217117309570312,9.932279586791992
mig,0.4,11.214494705200195,9.908199310302734
mig,0.5,11.21664047241211,9.913921356201172
mig,0.6,11.22426986694336,9.885072708129883
mig,0.7,11.219263076782227,9.893178939819336
mig,0.8,11.21211051940918,9.89675521850586
mig,0.9,11.228799819946289,9.893178939819336
mig,1.0,11.206865310668945,9.88149642944336
