mode,load,0_densenet161-8,1_resnet18-32,2_resnet50-4
mps-uncap,0.8,28.897047042846673,7.4791646003723145,11.027195453643799
mps-uncap,0.9,31.309080123901364,7.600069046020508,10.810801982879639
mps-uncap,1.0,31.62822723388672,7.661998271942139,11.000843048095703
mps-uncap,0.5,25.050630569458,7.154560089111328,9.81939077377319
mps-uncap,0.6,28.41174602508546,7.0702362060546875,10.101463794708252
mps-uncap,0.7,27.990269660949703,7.336151599884033,10.61131954193115
mps-uncap,0.1,27.4043893814087,6.137182712554934,8.809311389923105
mps-uncap,0.2,27.154278755187978,6.434450149536133,8.5305118560791
mps-uncap,0.3,26.56391143798828,6.700911521911622,9.683768749237057
mps-uncap,0.4,26.623058319091797,6.8563079833984375,9.644758701324461
