mode,load,0_densenet161-8,1_resnet18-32,2_resnet50-4
mps-uncap,0.8,20.470380783081055,5.238533020019531,6.073117256164551
mps-uncap,0.9,27.494430541992188,5.957603454589844,7.286787033081055
mps-uncap,1.0,30.02142906188965,6.250858306884766,7.790088653564453
mps-uncap,0.5,16.84713363647461,4.8065185546875,6.251335144042969
mps-uncap,0.6,16.89612865447998,4.835367202758789,6.101250648498535
mps-uncap,0.7,18.33319664001465,5.025267601013184,5.892038345336914
mps-uncap,0.1,23.617863655090332,4.223108291625977,6.679892539978027
mps-uncap,0.2,20.351648330688477,4.22823429107666,6.596565246582031
mps-uncap,0.3,17.474651336669922,4.227757453918457,6.671786308288574
mps-uncap,0.4,17.46821403503418,4.52113151550293,6.610989570617676
