mode,load,0_densenet161-8,1_resnet18-32,2_resnet50-4
mps-uncap,0.8,150.14266967773438,79.70786094665527,80.91330528259277
mps-uncap,0.9,622.2772598266602,129.45818901062012,160.53271293640137
mps-uncap,1.0,749.9477863311768,952.5465965270996,528.1717777252197
mps-uncap,0.5,84.59734916687012,27.73427963256836,30.499696731567383
mps-uncap,0.6,76.77054405212402,32.77945518493652,40.352582931518555
mps-uncap,0.7,102.55002975463867,42.25873947143555,60.56928634643555
mps-uncap,0.1,46.20218276977539,11.167287826538086,17.833471298217773
mps-uncap,0.2,58.753013610839844,13.432502746582031,21.143674850463867
mps-uncap,0.3,54.57043647766113,21.138906478881836,25.847911834716797
mps-uncap,0.4,55.54652214050293,25.612354278564453,28.433561325073242
