mode,load,0_inception_v3-8,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,18.619298934936523,16.50857925415039,13.106822967529297
mps-uncap,0.9,17.08054542541504,9.511709213256836,5.768060684204102
mps-uncap,1.0,26.41463279724121,16.67022705078125,15.519857406616211
mps-uncap,0.5,17.464876174926758,11.178970336914062,6.686210632324219
mps-uncap,0.6,16.582250595092773,11.593103408813477,11.666059494018555
mps-uncap,0.7,16.32070541381836,17.945289611816406,16.557693481445312
mps-uncap,0.1,25.548219680786133,14.497041702270508,6.710290908813477
mps-uncap,0.2,21.51179313659668,17.780780792236328,16.07060432434082
mps-uncap,0.3,21.524906158447266,13.890743255615234,6.792783737182617
mps-uncap,0.4,23.227930068969727,18.851280212402344,16.204118728637695
