mode,load,0_inception_v3-8,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,106.89759254455566,102.28872299194336,47.82509803771973
mps-uncap,0.9,1445.2335834503174,552.4649620056152,136.83032989501953
mps-uncap,1.0,9636.431217193604,1436.7468357086182,4712.297439575195
mps-uncap,0.5,45.11857032775879,37.61124610900879,27.484893798828125
mps-uncap,0.6,50.897836685180664,41.93115234375,21.74830436706543
mps-uncap,0.7,100.71563720703125,85.8910083770752,35.393714904785156
mps-uncap,0.1,20.44224739074707,23.05459976196289,8.483171463012695
mps-uncap,0.2,33.90836715698242,32.13381767272949,15.930652618408203
mps-uncap,0.3,36.56172752380371,29.144287109375,11.786222457885742
mps-uncap,0.4,36.989450454711914,39.702653884887695,16.681194305419922
