mode,load,0_inception_v3-8,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,37.33839988708497,35.13798713684083,15.546369552612305
mps-uncap,0.9,1085.554552078247,383.388614654541,38.70069980621338
mps-uncap,1.0,8625.973892211916,1255.2924633026123,4151.150083541872
mps-uncap,0.5,10.920286178588867,8.202743530273436,3.519153594970704
mps-uncap,0.6,14.945268630981447,10.517764091491701,4.763841629028321
mps-uncap,0.7,21.09122276306152,17.340564727783203,7.578611373901367
mps-uncap,0.1,3.6339759826660156,5.273008346557617,0.05030632019042969
mps-uncap,0.2,10.457253456115723,8.37838649749756,1.4230012893676776
mps-uncap,0.3,10.543584823608398,8.07499885559082,2.0843029022216797
mps-uncap,0.4,10.538220405578613,7.824468612670899,2.7193784713745113
