mode,load,0_efficientnet_b6-2,1_efficientnet_b7-4,2_mobilenet_v2-32,3_vgg16-32
mps-uncap,1.0,0.007867813110351562,0.010013580322265625,0.000476837158203125,0.0007152557373046875
