mode,load,0_resnet101-2,1_resnet101-2
mig,0.1,38.50335326396968,41.050650336363006
mig,0.2,75.13884453247263,75.63197796938526
mig,0.3,113.53962710743734,116.11817922205204
mig,0.4,149.7000607059573,149.40923540843764
mig,0.5,192.1831231423315,187.8113769227327
mig,0.6,215.54972341853758,219.45817315908792
mig,0.7,215.78894571210648,218.39424459823894
mig,0.8,219.4305924619386,217.98464040396618
mig,0.9,218.12282931402908,214.98171279895135
mig,1.0,218.9394309500535,217.44586082198055
