mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,9.849309921264648,2.8274059295654297,9.199380874633789
mps-uncap,0.9,9.958267211914062,2.8374195098876953,9.263992309570312
mps-uncap,1.0,9.877681732177734,2.8257369995117188,9.24539566040039
mps-uncap,0.5,10.09058952331543,2.8047561645507812,9.197473526000977
mps-uncap,0.6,10.06770133972168,2.8307437896728516,9.210586547851562
mps-uncap,0.7,10.155916213989258,2.857685089111328,9.185552597045898
mps-uncap,0.1,10.256528854370117,2.856731414794922,9.179115295410156
mps-uncap,0.2,10.06937026977539,2.8078556060791016,9.146928787231445
mps-uncap,0.3,10.122060775756836,2.8340816497802734,9.180068969726562
mps-uncap,0.4,10.035991668701172,2.824068069458008,9.14764404296875
