mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,50.913214683532715,15.483617782592773,11.23669147491455
mps-uncap,0.9,52.07192897796631,16.405200958251953,11.431002616882324
mps-uncap,1.0,54.38230037689209,17.197513580322266,11.506414413452148
mps-uncap,0.5,31.409382820129395,12.81139850616455,10.53915023803711
mps-uncap,0.6,39.61832523345948,13.805675506591799,10.82468032836914
mps-uncap,0.7,45.37804126739502,14.547562599182129,10.936951637268066
mps-uncap,0.1,25.927257537841797,8.116102218627928,9.558677673339846
mps-uncap,0.2,28.46231460571289,10.417842864990234,10.022330284118652
mps-uncap,0.3,27.25052833557129,11.596918106079102,10.265922546386719
mps-uncap,0.4,30.068683624267578,12.356758117675781,10.37607192993164
