mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,232.93137550354004,136.5060806274414,158.87069702148438
mps-uncap,0.9,410.57395935058594,184.93247032165527,174.5157241821289
mps-uncap,1.0,925.6782531738281,729.4409275054932,436.037540435791
mps-uncap,0.5,54.450035095214844,40.23337364196777,50.18949508666992
mps-uncap,0.6,105.89909553527832,62.226295471191406,64.86296653747559
mps-uncap,0.7,98.31595420837402,65.72771072387695,65.97018241882324
mps-uncap,0.1,23.58102798461914,12.212276458740234,16.85929298400879
mps-uncap,0.2,34.38162803649902,15.073060989379883,24.89757537841797
mps-uncap,0.3,28.03325653076172,19.03510093688965,23.92435073852539
mps-uncap,0.4,45.615434646606445,25.0093936920166,33.07294845581055
