mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,56.67614936828613,19.5615291595459,11.779069900512695
mps-uncap,0.9,56.08940124511719,19.560575485229492,12.536048889160156
mps-uncap,1.0,58.10999870300293,19.10233497619629,12.830972671508789
mps-uncap,0.5,50.725460052490234,17.330408096313477,11.491060256958008
mps-uncap,0.6,54.9924373626709,18.624544143676758,11.701583862304688
mps-uncap,0.7,54.062843322753906,18.453359603881836,12.130260467529297
mps-uncap,0.1,31.61478042602539,12.32457160949707,11.112451553344727
mps-uncap,0.2,36.934614181518555,14.235973358154297,10.985851287841797
mps-uncap,0.3,41.90540313720703,16.24894142150879,11.192798614501953
mps-uncap,0.4,45.33982276916504,17.505407333374023,11.231184005737305
