mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,54.15232181549072,17.84379482269286,11.581220626831053
mps-uncap,0.9,54.53096628189085,18.192625045776374,11.767041683197021
mps-uncap,1.0,55.76207160949707,18.41480255126953,11.747817993164062
mps-uncap,0.5,44.829931259155266,15.710866451263426,10.983428955078125
mps-uncap,0.6,50.52157878875732,16.63275718688964,11.367278099060059
mps-uncap,0.7,52.32419252395628,17.28846788406372,11.429243087768555
mps-uncap,0.1,29.397666454315186,12.090578079223633,10.688047409057617
mps-uncap,0.2,31.209945678710938,12.36978530883789,10.541372299194336
mps-uncap,0.3,39.59556579589842,13.225388526916502,10.709342956542967
mps-uncap,0.4,41.3869285583496,14.716796874999998,10.823392868041989
