mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,0.012874603271484375,0.01049041748046875,0.010013580322265625
mps-uncap,0.9,0.012874603271484375,0.011682510375976562,0.011205673217773438
mps-uncap,1.0,0.01239776611328125,0.011205673217773438,0.0095367431640625
mps-uncap,0.5,0.012874603271484375,0.011920928955078125,0.011444091796875
mps-uncap,0.6,0.012159347534179688,0.01049041748046875,0.010728836059570312
mps-uncap,0.7,0.01239776611328125,0.010967254638671875,0.010967254638671875
mps-uncap,0.1,0.022411346435546875,0.012636184692382812,0.01239776611328125
mps-uncap,0.2,0.01430511474609375,0.012159347534179688,0.011682510375976562
mps-uncap,0.3,0.014781951904296875,0.01430511474609375,0.011682510375976562
mps-uncap,0.4,0.014543533325195312,0.011682510375976562,0.011205673217773438
