mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,10.245800018310547,2.849102020263672,9.230613708496094
mps-uncap,0.9,10.113716125488281,2.851724624633789,9.27734375
mps-uncap,1.0,10.230302810668945,2.902507781982422,9.280681610107422
mps-uncap,0.5,10.449886322021484,2.8901100158691406,9.217023849487305
mps-uncap,0.6,10.237932205200195,2.8488636016845703,9.223461151123047
mps-uncap,0.7,10.225296020507812,2.911090850830078,9.197711944580078
mps-uncap,0.1,10.278940200805664,2.8693675994873047,9.230613708496094
mps-uncap,0.2,10.083675384521484,2.9163360595703125,9.159564971923828
mps-uncap,0.3,10.247468948364258,2.9015541076660156,9.212970733642578
mps-uncap,0.4,10.22028923034668,2.8815269470214844,9.191036224365234
