mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,205.70305585861195,93.22666883468622,108.50591182708739
mps-uncap,0.9,288.733303546905,141.64772987365723,140.58304309844968
mps-uncap,1.0,882.336227893829,682.1070861816409,320.83249092102056
mps-uncap,0.5,51.62755250930779,30.513434410095208,35.94024658203122
mps-uncap,0.6,84.20662164688108,42.988262176513636,46.41590118408205
mps-uncap,0.7,111.57120227813697,49.18968915939331,62.22887039184568
mps-uncap,0.1,35.27913570404053,12.54709720611572,18.717050552368168
mps-uncap,0.2,43.2856559753418,16.297349929809545,19.254388809204105
mps-uncap,0.3,42.70349025726318,19.654929637908932,23.962621688842734
mps-uncap,0.4,50.6929564476013,25.02101659774778,30.8955860137939
