mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,164.76356983184814,82.37101554870598,97.78426647186272
mps-uncap,0.9,258.33500623703,126.62109136581421,130.58649301528914
mps-uncap,1.0,829.9402999877926,665.993013381958,309.47681427001953
mps-uncap,0.5,25.80442667007444,20.028955936431874,26.296472549438413
mps-uncap,0.6,52.41656780242915,30.807151794433572,35.544090270996094
mps-uncap,0.7,67.6912903785705,39.190616607666065,51.63316249847407
mps-uncap,0.1,12.466387748718265,5.3035235404968235,9.488410949707035
mps-uncap,0.2,20.847969055175785,9.01020050048828,9.674458503723145
mps-uncap,0.3,22.617492675781246,11.684901714324948,14.424066543579086
mps-uncap,0.4,27.16893911361691,14.285321235656735,21.06813430786132
