mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,0.1,19.921302795410156,22.182703018188477,20.05934715270996,16.909122467041016
mig,0.2,20.047426223754883,18.51677894592285,18.39923858642578,14.592647552490234
mig,0.3,16.851425170898438,13.381481170654297,14.847278594970703,15.208959579467773
mig,0.4,18.611431121826172,18.7838077545166,19.312143325805664,11.7950439453125
mig,0.5,34.925222396850586,27.211427688598633,29.984474182128906,22.062301635742188
mig,0.6,82.61823654174805,103.37328910827637,137.95781135559082,24.699926376342773
mig,0.7,6272.396802902222,6696.361541748047,5807.320356369019,38.021087646484375
mig,0.8,12537.549018859863,12648.946285247803,12976.946353912354,71.25401496887207
mig,0.9,17602.797269821167,17328.701496124268,18124.44806098938,1180.208444595337
mig,1.0,20484.95101928711,21472.75447845459,22610.568284988403,4731.7047119140625
