mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,0.1,0.011682510375976562,0.011444091796875,0.011444091796875,0.014066696166992188
mig,0.2,0.009059906005859375,0.0095367431640625,0.0095367431640625,0.011444091796875
mig,0.3,0.008821487426757812,0.008821487426757812,0.009059906005859375,0.009059906005859375
mig,0.4,0.009059906005859375,0.008821487426757812,0.009298324584960938,0.009298324584960938
mig,0.5,0.009059906005859375,0.00858306884765625,0.009059906005859375,0.009059906005859375
mig,0.6,0.009298324584960938,0.009298324584960938,0.010013580322265625,0.008821487426757812
mig,0.7,0.011444091796875,0.011682510375976562,0.011205673217773438,0.008821487426757812
mig,0.8,0.011205673217773438,0.011444091796875,0.011444091796875,0.009059906005859375
mig,0.9,0.01239776611328125,0.011444091796875,0.011444091796875,0.01239776611328125
mig,1.0,0.012159347534179688,0.011205673217773438,0.011920928955078125,0.012159347534179688
