mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,0.1,4.284534454345703,4.33274269104004,4.348549842834473,4.363479614257813
mig,0.2,3.8831472396850586,3.8176774978637695,3.840429782867431,3.968319892883301
mig,0.3,2.7918624877929683,2.749683856964106,2.8090953826904377,3.123979568481445
mig,0.4,2.141714096069336,2.203834056854247,2.137842178344729,2.367734909057617
mig,0.5,2.0511245727539062,2.0576930046081543,2.063274383544922,2.3331642150878906
mig,0.6,1.9832134246826183,1.9771790504455564,2.028367519378662,2.3605823516845703
mig,0.7,1.972198486328125,1.9910335540771484,1.9230842590332031,2.381930351257324
mig,0.8,2.025136947631836,1.9750595092773438,1.9762516021728516,2.3196744918823238
mig,0.9,2.0127296447753906,2.012600898742676,1.9972133636474605,2.2828030586242676
mig,1.0,1.972198486328125,1.9583702087402344,2.0316028594970694,2.1440982818603516
