mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,0.1,0.028848648071289062,0.028133392333984375,0.0286102294921875,0.027894973754882812
mig,0.2,0.02765655517578125,0.027179718017578125,0.027418136596679688,0.025987625122070312
mig,0.3,0.026226043701171875,0.13947486877441406,0.027894973754882812,0.015497207641601562
mig,0.4,0.9002685546875,1.0690689086914062,0.96893310546875,0.016689300537109375
mig,0.5,2.297639846801758,2.576112747192383,2.1802186965942383,0.6139278411865234
mig,0.6,10.304927825927734,16.930103302001953,20.853519439697266,1.5141963958740234
mig,0.7,3248.3625411987305,3379.2059421539307,2934.8816871643066,3.4759044647216797
mig,0.8,6177.271604537964,5915.506362915039,6155.803084373474,5.314111709594727
mig,0.9,8931.250810623169,8763.005018234253,9310.710430145264,465.1980400085449
mig,1.0,10252.40671634674,10670.37558555603,11310.4727268219,2130.1249265670776
