mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,0.1,1.7125606536865234,1.7538070678710938,1.7309188842773438,1.867055892944336
mig,0.2,1.7359256744384766,1.710653305053711,1.7218589782714844,1.8417835235595703
mig,0.3,1.6820430755615234,1.712799072265625,1.7237663269042969,1.8432140350341797
mig,0.4,1.695871353149414,1.7397403717041016,1.697540283203125,1.7976760864257812
mig,0.5,1.6999244689941406,1.7018318176269531,1.7061233520507812,1.794576644897461
mig,0.6,1.691579818725586,1.7178058624267578,1.7304420471191406,1.7614364624023438
mig,0.7,1.8205642700195312,1.8126964569091797,1.7387866973876953,1.7473697662353516
mig,0.8,1.7943382263183594,1.7452239990234375,1.7895698547363281,1.7638206481933594
mig,0.9,1.8303394317626953,1.8568038940429688,1.8727779388427734,1.93023681640625
mig,1.0,1.800537109375,1.7545223236083984,1.832723617553711,1.9965171813964844
