mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,0.1,4.037380218505859,4.05421257019043,4.06949520111084,4.069185256958008
mig,0.2,3.4821033477783203,3.4564733505249023,3.456592559814453,3.679513931274414
mig,0.3,2.1022081375122075,2.0996809005737305,2.1321773529052734,2.356576919555664
mig,0.4,1.934051513671875,1.9865036010742188,1.9290924072265627,2.167081832885742
mig,0.5,1.8830299377441406,1.8880367279052734,1.903533935546875,2.1414756774902344
mig,0.6,1.8696784973144531,1.8658638000488281,1.8846988677978516,2.160310745239258
mig,0.7,1.8846988677978516,1.8813848495483403,1.8334388732910156,2.1822452545166016
mig,0.8,1.9061565399169922,1.8684864044189453,1.8738508224487305,2.109527587890625
mig,0.9,1.8925666809082031,1.8749237060546875,1.8788814544677739,2.064943313598633
mig,1.0,1.850128173828125,1.8360614776611328,1.9032955169677734,1.9648075103759766
