mode,load,0_densenet161-16,1_mobilenet_v2-2,2_vgg19-32
mps-uncap,0.8,19.257307052612305,4.111766815185547,22.26400375366211
mps-uncap,0.9,20.622968673706055,4.266023635864258,22.670507431030273
mps-uncap,1.0,95.85833549499512,7.975578308105469,25.405168533325195
mps-uncap,0.5,19.541025161743164,3.9091110229492188,22.10521697998047
mps-uncap,0.6,18.918514251708984,3.971099853515625,22.13001251220703
mps-uncap,0.7,19.09923553466797,3.9587020874023438,22.136449813842773
mps-uncap,0.1,19.496917724609375,4.112482070922852,23.903846740722656
mps-uncap,0.2,19.452333450317383,4.135370254516602,21.799564361572266
mps-uncap,0.3,19.33574676513672,4.08625602722168,21.908283233642578
mps-uncap,0.4,18.565654754638672,4.0340423583984375,21.932601928710938
