mode,load,0_densenet161-16,1_mobilenet_v2-2,2_vgg19-32
mps-uncap,0.8,817.6355075836175,115.60162544250493,749.635934829712
mps-uncap,0.9,1553.5222625732422,397.8425312042235,2080.150098800659
mps-uncap,1.0,3912.0115995407104,5111.979932785035,4330.907399654388
mps-uncap,0.5,187.22782135009774,34.92422342300418,115.12045860290527
mps-uncap,0.6,154.19856071472168,45.75096607208251,145.05875110626224
mps-uncap,0.7,399.12106990814203,49.05861377716062,216.98718070983858
mps-uncap,0.1,68.02109003067017,21.734995841979977,49.9341106414795
mps-uncap,0.2,60.5942177772522,23.996109962463358,51.479773521423326
mps-uncap,0.3,113.7921810150145,23.939323425292965,69.1538763046264
mps-uncap,0.4,115.4794621467591,32.040359973907385,93.87495994567871
