mode,load,0_densenet161-16,1_mobilenet_v2-2,2_vgg19-32
mps-uncap,0.8,151.7653465270996,20.345211029052734,99.58148002624512
mps-uncap,0.9,420.8874702453613,94.40135955810547,590.5821323394775
mps-uncap,1.0,1059.2912435531616,2061.2151622772217,3029.767632484436
mps-uncap,0.5,42.80972480773926,8.774399757385254,29.79874610900879
mps-uncap,0.6,46.883583068847656,10.462045669555664,35.004615783691406
mps-uncap,0.7,84.7707986831665,13.979554176330566,47.3787784576416
mps-uncap,0.1,32.93013572692871,8.980274200439453,24.40321445465088
mps-uncap,0.2,27.42922306060791,9.328842163085938,24.381160736083984
mps-uncap,0.3,25.81334114074707,9.222745895385742,24.382710456848145
mps-uncap,0.4,29.550552368164062,9.07433032989502,25.260210037231445
