mode,load,0_densenet161-16,1_mobilenet_v2-2,2_vgg19-32
mps-uncap,0.8,19.23203468322754,4.061222076416016,22.240161895751953
mps-uncap,0.9,19.804000854492188,4.031181335449219,22.646665573120117
mps-uncap,1.0,20.43628692626953,4.012584686279297,23.97298812866211
mps-uncap,0.5,19.332170486450195,3.8971900939941406,22.075414657592773
mps-uncap,0.6,18.876075744628906,3.940105438232422,22.105932235717773
mps-uncap,0.7,19.073963165283203,3.931283950805664,22.120237350463867
mps-uncap,0.1,19.47021484375,4.094600677490234,23.879051208496094
mps-uncap,0.2,19.40464973449707,4.0740966796875,21.776437759399414
mps-uncap,0.3,18.900156021118164,4.0740966796875,21.8813419342041
mps-uncap,0.4,18.522977828979492,3.9768218994140625,21.901607513427734
