mode,load,0_densenet161-16,1_mobilenet_v2-2,2_vgg19-32
mps-uncap,0.8,337.8598213195801,44.91610527038574,447.4673271179199
mps-uncap,0.9,990.1586532592775,240.90394973754886,1448.897409439087
mps-uncap,1.0,3328.4571409225464,4304.582238197327,4051.7619848251343
mps-uncap,0.5,33.684110641479506,7.509255409240723,40.34051895141602
mps-uncap,0.6,49.34954643249517,12.968492507934585,58.565616607666016
mps-uncap,0.7,109.15231704711914,18.03898811340334,91.62838459014901
mps-uncap,0.1,0.050950050354003906,0.0476360321044922,1.564502716064461
mps-uncap,0.2,0.05333423614501953,0.05369186401367189,12.524008750915527
mps-uncap,0.3,10.356736183166506,4.163885116577149,20.06552219390872
mps-uncap,0.4,0.06787776947021489,7.344555854797365,29.05559539794922
