mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,7.731914520263672,43.60795021057129,6.779670715332031
mig,1.0,8.306741714477539,71.92444801330566,4.417181015014648
