mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,19.199371337890625,54.503679275512695,18.814802169799805
mig,1.0,19.07968521118164,84.1362476348877,17.19808578491211
