mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,11.381702423095701,45.55645942687988,10.682110786437988
mig,1.0,8.853414058685301,73.71390342712402,5.077023506164551
