mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,6.14166259765625,29.13045883178711,4.559993743896484
mig,1.0,7.931232452392578,70.44005393981934,4.20069694519043
