mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,0.000476837158203125,0.0045299530029296875,0.002384185791015625
mig,1.0,0.002384185791015625,0.0069141387939453125,0.0050067901611328125
