mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,10.440778732299805,44.660234451293945,9.831953048706055
mig,1.0,8.476495742797852,72.52154350280762,4.608631134033203
