mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,19.199371337890625,54.5039176940918,18.814802169799805
mig,1.0,19.079923629760742,84.1364860534668,17.19832420349121
