mode,load,0_vgg19-4,1_efficientnet_b6-16,2_resnet18-8
mps-uncap,1.0,11.381940841674803,45.556697845458984,10.682227611541746
mig,1.0,8.853652477264403,73.71390342712402,5.077023506164551
