mode,load,0_densenet169-16,1_efficientnet_b5-32,2_vgg11-32
mps-uncap,0.8,115.64631462097168,101.32694244384766,15.001964569091797
mps-uncap,0.9,114.38703536987305,106.46686553955077,15.214753150939941
mps-uncap,1.0,117.12274551391602,109.67178344726562,15.793848037719727
mps-uncap,0.5,53.1599760055542,63.51194381713871,13.173699378967285
mps-uncap,0.6,62.46054172515869,73.12638759613039,14.07747268676758
mps-uncap,0.7,87.59899139404297,90.25325775146486,14.301800727844238
mps-uncap,0.1,27.83503532409668,34.29532051086426,10.0053071975708
mps-uncap,0.2,27.92668342590332,36.24622821807861,10.012245178222656
mps-uncap,0.3,40.334224700927734,45.48323154449462,11.672353744506836
mps-uncap,0.4,43.22788715362548,53.1919002532959,12.30473518371582
