mode,load,0_densenet169-16,1_efficientnet_b5-32,2_vgg11-32
mps-uncap,0.8,0.014066696166992188,0.01621246337890625,0.011682510375976562
mps-uncap,0.9,0.017642974853515625,0.016689300537109375,0.010251998901367188
mps-uncap,1.0,0.02384185791015625,0.022649765014648438,0.011205673217773438
mps-uncap,0.5,0.014543533325195312,0.015020370483398438,0.010728836059570312
mps-uncap,0.6,0.014543533325195312,0.013113021850585938,0.010251998901367188
mps-uncap,0.7,0.01239776611328125,0.0171661376953125,0.01049041748046875
mps-uncap,0.1,0.0133514404296875,0.025272369384765625,0.012874603271484375
mps-uncap,0.2,0.026464462280273438,0.025033950805664062,0.012636184692382812
mps-uncap,0.3,0.019550323486328125,0.0247955322265625,0.011205673217773438
mps-uncap,0.4,0.016689300537109375,0.0152587890625,0.012159347534179688
