mode,load,0_densenet169-16,1_efficientnet_b5-32,2_vgg11-32
mps-uncap,0.8,490.0977611541748,765.4638290405273,138.43870162963867
mps-uncap,0.9,764.8887634277344,800.7495403289795,224.95627403259277
mps-uncap,1.0,1325.1516819000244,1175.0240325927734,844.9094295501709
mps-uncap,0.5,104.3393611907959,162.99200057983398,53.94315719604492
mps-uncap,0.6,169.91543769836426,222.83267974853516,105.36813735961914
mps-uncap,0.7,399.72710609436035,320.67394256591797,117.18916893005371
mps-uncap,0.1,44.663429260253906,44.725656509399414,19.09470558166504
mps-uncap,0.2,44.16990280151367,54.172515869140625,26.561498641967773
mps-uncap,0.3,76.91216468811035,117.68460273742676,41.57400131225586
mps-uncap,0.4,81.23922348022461,95.65138816833496,56.94413185119629
