mode,load,0_densenet169-16,1_efficientnet_b5-32,2_vgg11-32
mps-uncap,0.8,340.1989984512326,566.5701389312744,95.28411388397222
mps-uncap,0.9,684.1952800750732,727.2988271713252,193.0576276779175
mps-uncap,1.0,1158.2517766952517,1088.1465911865228,779.345235824585
mps-uncap,0.5,92.25136756896971,148.35857391357422,38.17903995513916
mps-uncap,0.6,160.99286079406738,173.24291467666632,53.47286462783828
mps-uncap,0.7,274.3261241912831,248.65096092224084,70.16196012496945
mps-uncap,0.1,40.44530868530272,44.129297733306885,18.141465187072754
mps-uncap,0.2,41.504430770874,50.18943548202517,20.0722885131836
mps-uncap,0.3,64.7646474838257,93.0271434783936,28.582882881164533
mps-uncap,0.4,78.37494373321532,90.67833423614502,34.9841046333313
