mode,load,0_inception_v3-32,1_inception_v3-32
mig,0.1,17.348766326904297,19.045186042785648
mig,0.2,25.157904624938965,30.75063228607178
mig,0.3,28.866863250732422,34.73234176635742
mig,0.4,32.45205879211426,37.47153282165527
mig,0.5,36.04733943939209,44.13800239562991
mig,0.6,48.087930679321296,63.393354415893555
mig,0.7,65.96624851226807,69.53063011169435
mig,0.8,106.15575313568115,93.65105628967285
mig,0.9,155.9739589691162,157.24186897277835
mig,1.0,452.69060134887695,561.5208148956299
